venda_id,data,cliente_id,produto_id,quantidade,valor_total,custo_total,lucro,forma_pagamento,canal_venda
1132,2026-02-01,168,11,3,13.5,9.18,4.32,Dinheiro,Marketplace
1133,2025-11-22,68,19,4,26.0,16.92,9.08,Débito,App
1134,2025-11-03,191,16,4,75.6,55.2,20.4,Crédito,Delivery
1135,2025-12-05,234,10,2,6.4,4.8,1.6,Débito,App
1136,2025-10-22,79,6,2,15.6,12.8,2.8,Débito,Loja Física
1137,2025-09-16,295,11,2,9.0,6.12,2.88,Dinheiro,App
1138,2025-12-09,106,6,6,46.8,38.4,8.4,Crédito,App
1139,2025-12-03,191,5,5,24.5,19.1,5.4,Débito,App
1140,2025-10-07,13,30,4,35.6,24.92,10.68,Dinheiro,Delivery
1141,2026-01-01,164,30,1,8.9,6.23,2.67,Crédito,App
1142,2026-02-18,152,23,3,74.7,53.79,20.91,Pix,Delivery
1143,2026-03-29,227,19,3,19.5,12.69,6.81,Crédito,Marketplace
1144,2026-04-24,72,2,3,26.7,20.04,6.66,Crédito,App
1145,2025-09-12,113,13,4,59.6,41.72,17.88,Pix,Loja Física
1146,2025-11-28,100,2,6,53.4,40.08,13.32,Débito,App
1147,2025-10-26,43,1,5,144.5,112.7,31.8,Dinheiro,Loja Física
1148,2026-01-15,100,13,3,44.7,31.29,13.41,Pix,Loja Física
1149,2026-04-26,185,22,3,128.7,96.51,32.19,Débito,Marketplace
1150,2025-12-09,191,13,1,14.9,10.43,4.47,Pix,App
1151,2025-12-04,229,10,6,19.2,14.4,4.8,Crédito,Delivery
1152,2026-03-11,228,29,4,27.6,17.96,9.64,Dinheiro,App
1153,2025-10-17,218,26,4,39.6,27.72,11.88,Débito,Loja Física
1154,2025-10-12,156,7,4,22.4,17.92,4.48,Pix,Loja Física
1155,2026-05-02,193,19,1,6.5,4.23,2.27,Crédito,Marketplace
1156,2026-02-16,140,30,3,26.7,18.69,8.01,Débito,Marketplace
1157,2026-03-06,71,19,2,13.0,8.46,4.54,Débito,Marketplace
1158,2025-11-19,252,18,1,17.9,11.1,6.8,Pix,App
1159,2026-01-10,238,18,1,17.9,11.1,6.8,Crédito,Loja Física
1160,2025-10-15,154,9,4,51.6,33.52,18.08,Crédito,App
1161,2025-12-21,252,6,2,15.6,12.8,2.8,Crédito,Loja Física
1162,2026-03-20,253,9,1,12.9,8.38,4.52,Pix,Marketplace
1163,2026-01-28,133,14,3,25.5,17.07,8.43,Crédito,App
1164,2026-01-15,295,24,1,22.9,16.03,6.87,Pix,Delivery
1165,2026-02-01,75,2,2,17.8,13.36,4.44,Dinheiro,Delivery
1166,2025-12-06,28,6,4,31.2,25.6,5.6,Pix,Marketplace
1167,2026-02-15,183,30,1,8.9,6.23,2.67,Pix,App
1168,2026-01-19,40,21,4,67.6,52.72,14.88,Débito,Delivery
1169,2026-03-20,86,4,5,94.5,66.15,28.35,Pix,App
1170,2026-04-05,155,28,2,27.8,21.12,6.68,Pix,Loja Física
1171,2026-01-20,181,19,1,6.5,4.23,2.27,Crédito,Delivery
1172,2026-01-16,191,10,3,9.6,7.2,2.4,Dinheiro,App
1173,2026-04-29,84,30,1,8.9,6.23,2.67,Débito,Delivery
1174,2026-01-12,97,8,4,38.0,27.36,10.64,Crédito,Marketplace
1175,2026-01-01,40,30,1,8.9,6.23,2.67,Débito,Loja Física
1176,2026-01-06,160,12,2,5.6,3.64,1.96,Débito,Marketplace
1177,2026-04-21,268,20,2,6.4,4.36,2.04,Débito,App
1178,2025-09-13,61,24,2,45.8,32.06,13.74,Débito,Delivery
1179,2026-03-01,158,8,2,19.0,13.68,5.32,Débito,Delivery
1180,2025-09-26,58,14,1,8.5,5.69,2.81,Crédito,Marketplace
1181,2026-03-18,22,14,2,17.0,11.38,5.62,Crédito,Loja Física
1182,2026-03-28,263,22,5,214.5,160.85,53.65,Crédito,Marketplace
1183,2025-10-06,130,30,1,8.9,6.23,2.67,Crédito,App
1184,2026-02-23,50,1,1,28.9,22.54,6.36,Débito,Delivery
1185,2025-10-23,180,22,1,42.9,32.17,10.73,Crédito,Delivery
1186,2026-04-10,143,24,3,68.7,48.09,20.61,Pix,App
1187,2025-10-17,257,28,5,69.5,52.8,16.7,Débito,Loja Física
1188,2025-10-01,297,27,1,12.5,8.5,4.0,Débito,Delivery
1189,2025-11-17,276,6,1,7.8,6.4,1.4,Crédito,Delivery
1190,2026-04-29,244,17,2,33.8,20.28,13.52,Débito,Marketplace
1191,2026-02-25,93,4,2,37.8,26.46,11.34,Dinheiro,Marketplace
1192,2025-10-30,117,17,4,67.6,40.56,27.04,Crédito,App
1193,2025-10-07,57,15,5,21.0,15.1,5.9,Débito,Marketplace
1194,2026-03-20,148,12,5,14.0,9.1,4.9,Crédito,Loja Física
1195,2025-11-28,60,16,5,94.5,69.0,25.5,Pix,Marketplace
1196,2026-02-06,160,24,3,68.7,48.09,20.61,Débito,Marketplace
1197,2025-11-19,220,28,2,27.8,21.12,6.68,Crédito,Marketplace
1198,2026-05-04,189,22,1,42.9,32.17,10.73,Crédito,Marketplace
1199,2026-02-25,203,4,3,56.7,39.69,17.01,Crédito,Loja Física
1200,2025-10-12,206,13,5,74.5,52.15,22.35,Crédito,Delivery
1201,2025-09-22,102,12,3,8.4,5.46,2.94,Débito,Marketplace
1202,2025-10-07,218,8,4,38.0,27.36,10.64,Pix,App
1203,2026-03-18,205,26,3,29.7,20.79,8.91,Dinheiro,Marketplace
1204,2026-01-08,143,17,1,16.9,10.14,6.76,Dinheiro,Loja Física
1205,2025-10-07,251,9,4,51.6,33.52,18.08,Débito,Delivery
1206,2025-09-13,28,4,1,18.9,13.23,5.67,Dinheiro,Loja Física
1207,2025-10-21,168,13,2,29.8,20.86,8.94,Pix,Loja Física
1208,2026-03-19,267,3,4,20.8,17.04,3.76,Dinheiro,Delivery
1209,2025-11-20,255,22,5,214.5,160.85,53.65,Pix,App
1210,2026-04-01,277,28,3,41.7,31.68,10.02,Crédito,Loja Física
1211,2025-12-25,61,29,5,34.5,22.45,12.05,Dinheiro,App
1212,2026-04-12,227,13,3,44.7,31.29,13.41,Crédito,Loja Física
1213,2025-10-21,156,18,2,35.8,22.2,13.6,Dinheiro,Marketplace
1214,2025-10-10,200,10,4,12.8,9.6,3.2,Crédito,Marketplace
1215,2026-02-21,277,18,4,71.6,44.4,27.2,Dinheiro,Marketplace
1216,2026-01-27,81,28,4,55.6,42.24,13.36,Crédito,Marketplace
1217,2025-11-12,194,16,6,113.4,82.8,30.6,Pix,App
1218,2025-11-27,15,2,6,53.4,40.08,13.32,Crédito,Delivery
1219,2026-04-08,179,12,3,8.4,5.46,2.94,Crédito,App
1220,2025-12-12,220,4,4,75.6,52.92,22.68,Pix,Marketplace
1221,2025-12-04,126,2,2,17.8,13.36,4.44,Débito,App
1222,2026-02-04,34,3,2,10.4,8.52,1.88,Crédito,App
1223,2025-10-19,276,1,3,86.7,67.62,19.08,Crédito,Marketplace
1224,2026-02-21,217,28,4,55.6,42.24,13.36,Dinheiro,App
1225,2025-09-11,241,23,5,124.5,89.65,34.85,Crédito,App
1226,2025-12-11,200,19,4,26.0,16.92,9.08,Crédito,Marketplace
1227,2025-10-01,106,23,3,74.7,53.79,20.91,Dinheiro,App
1228,2025-10-18,154,20,3,9.6,6.54,3.06,Dinheiro,Delivery
1229,2026-01-11,39,21,4,67.6,52.72,14.88,Débito,App
1230,2025-11-12,153,2,6,53.4,40.08,13.32,Dinheiro,Delivery
1231,2026-02-12,48,24,4,91.6,64.12,27.48,Crédito,App
1232,2025-11-14,291,3,6,31.2,25.56,5.64,Dinheiro,Marketplace
1233,2025-10-29,40,12,3,8.4,5.46,2.94,Pix,Marketplace
1234,2026-02-22,161,18,1,17.9,11.1,6.8,Dinheiro,Marketplace
1235,2025-11-09,264,20,5,16.0,10.9,5.1,Débito,Loja Física
1236,2026-02-13,265,23,1,24.9,17.93,6.97,Dinheiro,Delivery
1237,2026-02-22,240,27,2,25.0,17.0,8.0,Dinheiro,Loja Física
1238,2026-01-17,187,7,3,16.8,13.44,3.36,Débito,Delivery
1239,2025-10-14,154,24,4,91.6,64.12,27.48,Dinheiro,App
1240,2026-04-14,33,27,1,12.5,8.5,4.0,Dinheiro,App
1241,2026-04-04,83,10,2,6.4,4.8,1.6,Débito,Marketplace
1242,2025-11-06,77,4,2,37.8,26.46,11.34,Crédito,Delivery
1243,2026-03-29,159,27,4,50.0,34.0,16.0,Dinheiro,Marketplace
1244,2025-12-23,19,21,2,33.8,26.36,7.44,Débito,App
1245,2025-10-10,133,1,3,86.7,67.62,19.08,Débito,Loja Física
1246,2026-03-09,11,16,1,18.9,13.8,5.1,Crédito,App
1247,2026-02-07,33,10,3,9.6,7.2,2.4,Pix,Loja Física
1248,2025-12-16,72,27,2,25.0,17.0,8.0,Crédito,Loja Física
1249,2026-01-17,298,22,4,171.6,128.68,42.92,Pix,Marketplace
1250,2026-04-20,122,3,3,15.6,12.78,2.82,Crédito,App
1251,2025-11-29,300,27,5,62.5,42.5,20.0,Débito,Marketplace
1252,2025-10-31,55,5,2,9.8,7.64,2.16,Débito,App
1253,2025-12-27,131,14,6,51.0,34.14,16.86,Crédito,Marketplace
1254,2026-01-20,58,12,2,5.6,3.64,1.96,Dinheiro,Marketplace
1255,2026-02-27,143,8,1,9.5,6.84,2.66,Pix,Marketplace
1256,2026-03-08,158,12,1,2.8,1.82,0.98,Crédito,Loja Física
1257,2026-03-01,123,30,3,26.7,18.69,8.01,Dinheiro,App
1258,2026-02-16,186,23,1,24.9,17.93,6.97,Débito,Marketplace
1259,2025-12-14,202,1,4,115.6,90.16,25.44,Pix,Loja Física
1260,2026-05-03,121,27,2,25.0,17.0,8.0,Débito,Delivery
1261,2026-04-28,163,15,3,12.6,9.06,3.54,Crédito,App
1262,2026-04-15,252,3,3,15.6,12.78,2.82,Dinheiro,App
1263,2026-03-08,52,14,2,17.0,11.38,5.62,Pix,Loja Física
1264,2025-12-05,281,14,4,34.0,22.76,11.24,Dinheiro,Loja Física
1265,2026-03-20,95,2,4,35.6,26.72,8.88,Débito,Loja Física
1266,2025-12-17,157,7,4,22.4,17.92,4.48,Crédito,Loja Física
1267,2025-10-16,265,8,2,19.0,13.68,5.32,Dinheiro,App
1268,2025-12-30,69,16,4,75.6,55.2,20.4,Débito,App
1269,2026-03-29,102,10,1,3.2,2.4,0.8,Dinheiro,App
1270,2025-10-22,194,13,5,74.5,52.15,22.35,Débito,Loja Física
1271,2025-09-11,286,30,5,44.5,31.15,13.35,Débito,Loja Física
1272,2026-01-02,135,7,1,5.6,4.48,1.12,Crédito,Marketplace
1273,2026-02-11,134,14,1,8.5,5.69,2.81,Crédito,App
1274,2025-10-19,61,19,1,6.5,4.23,2.27,Dinheiro,Marketplace
1275,2026-04-05,254,22,1,42.9,32.17,10.73,Débito,Delivery
1276,2025-10-24,137,28,3,41.7,31.68,10.02,Dinheiro,Marketplace
1277,2025-10-09,106,14,5,42.5,28.45,14.05,Débito,App
1278,2026-03-11,97,22,4,171.6,128.68,42.92,Débito,Marketplace
1279,2026-03-27,15,5,3,14.7,11.46,3.24,Pix,Delivery
1280,2026-02-11,128,15,2,8.4,6.04,2.36,Dinheiro,Loja Física
1281,2025-09-08,69,16,3,56.7,41.4,15.3,Dinheiro,Delivery
1282,2026-03-07,217,13,5,74.5,52.15,22.35,Pix,Loja Física
1283,2025-09-30,31,18,1,17.9,11.1,6.8,Pix,Delivery
1284,2026-01-04,182,30,4,35.6,24.92,10.68,Crédito,Loja Física
1285,2025-11-09,196,17,4,67.6,40.56,27.04,Dinheiro,App
1286,2025-10-09,287,29,1,6.9,4.49,2.41,Débito,App
1287,2025-10-19,253,17,3,50.7,30.42,20.28,Dinheiro,Delivery
1288,2025-09-28,272,11,4,18.0,12.24,5.76,Débito,App
1289,2025-10-05,23,11,2,9.0,6.12,2.88,Dinheiro,App
1290,2026-03-16,221,12,3,8.4,5.46,2.94,Pix,App
1291,2026-01-16,224,11,1,4.5,3.06,1.44,Pix,Marketplace
1292,2026-03-20,285,5,4,19.6,15.28,4.32,Crédito,Delivery
1293,2025-10-14,118,2,2,17.8,13.36,4.44,Crédito,Marketplace
1294,2025-11-11,240,6,5,39.0,32.0,7.0,Crédito,Marketplace
1295,2025-09-16,183,15,5,21.0,15.1,5.9,Dinheiro,Marketplace
1296,2026-01-10,76,4,1,18.9,13.23,5.67,Pix,Loja Física
1297,2025-10-28,146,28,2,27.8,21.12,6.68,Débito,App
1298,2026-01-28,300,29,1,6.9,4.49,2.41,Crédito,Delivery
1299,2025-12-21,40,30,2,17.8,12.46,5.34,Dinheiro,Loja Física
1300,2026-04-21,14,11,2,9.0,6.12,2.88,Crédito,Marketplace
1301,2025-12-10,55,19,4,26.0,16.92,9.08,Débito,Loja Física
1302,2025-09-26,246,15,4,16.8,12.08,4.72,Pix,Loja Física
1303,2025-11-29,232,2,4,35.6,26.72,8.88,Débito,Delivery
1304,2026-04-14,145,2,2,17.8,13.36,4.44,Crédito,Loja Física
1305,2026-01-24,196,20,1,3.2,2.18,1.02,Dinheiro,App
1306,2025-10-21,205,8,1,9.5,6.84,2.66,Crédito,Delivery
1307,2025-10-17,207,13,3,44.7,31.29,13.41,Débito,Loja Física
1308,2025-11-21,222,16,4,75.6,55.2,20.4,Débito,App
1309,2026-02-23,189,4,4,75.6,52.92,22.68,Débito,Marketplace
1310,2025-12-29,199,29,5,34.5,22.45,12.05,Pix,Marketplace
1311,2025-09-29,217,25,3,56.7,40.83,15.87,Débito,Marketplace
1312,2026-02-14,48,14,1,8.5,5.69,2.81,Pix,Marketplace
1313,2026-02-26,80,8,3,28.5,20.52,7.98,Crédito,App
1314,2026-01-03,41,14,3,25.5,17.07,8.43,Pix,Delivery
1315,2025-10-08,154,22,2,85.8,64.34,21.46,Dinheiro,App
1316,2026-01-29,283,2,1,8.9,6.68,2.22,Crédito,Loja Física
1317,2026-01-14,212,14,1,8.5,5.69,2.81,Dinheiro,App
1318,2025-12-05,300,9,1,12.9,8.38,4.52,Crédito,Loja Física
1319,2026-03-14,237,22,2,85.8,64.34,21.46,Débito,Marketplace
1320,2025-09-17,214,3,3,15.6,12.78,2.82,Pix,Marketplace
1321,2026-03-18,231,22,5,214.5,160.85,53.65,Pix,App
1322,2026-04-29,96,28,1,13.9,10.56,3.34,Débito,Loja Física
1323,2026-03-16,133,20,1,3.2,2.18,1.02,Dinheiro,Loja Física
1324,2025-09-07,60,13,1,14.9,10.43,4.47,Débito,Marketplace
1325,2026-01-01,208,23,4,99.6,71.72,27.88,Dinheiro,App
1326,2026-02-11,185,27,3,37.5,25.5,12.0,Pix,Loja Física
1327,2025-10-08,8,5,2,9.8,7.64,2.16,Crédito,Loja Física
1328,2026-03-03,14,7,2,11.2,8.96,2.24,Dinheiro,Delivery
1329,2026-02-19,224,8,4,38.0,27.36,10.64,Débito,Loja Física
1330,2025-11-22,238,25,2,37.8,27.22,10.58,Dinheiro,Marketplace
1331,2025-09-11,86,4,2,37.8,26.46,11.34,Dinheiro,Marketplace
1332,2026-01-04,231,1,4,115.6,90.16,25.44,Débito,Delivery
1333,2025-11-20,201,19,1,6.5,4.23,2.27,Pix,Loja Física
1334,2025-10-02,222,21,4,67.6,52.72,14.88,Dinheiro,App
1335,2025-09-15,205,16,4,75.6,55.2,20.4,Dinheiro,Delivery
1336,2026-03-07,271,2,1,8.9,6.68,2.22,Dinheiro,App
1337,2026-01-25,138,3,3,15.6,12.78,2.82,Dinheiro,Loja Física
1338,2026-01-10,178,20,3,9.6,6.54,3.06,Dinheiro,Loja Física
1339,2025-10-17,99,10,4,12.8,9.6,3.2,Pix,Marketplace
1340,2025-11-04,113,17,6,101.4,60.84,40.56,Pix,Marketplace
1341,2025-10-09,151,29,4,27.6,17.96,9.64,Dinheiro,App
1342,2026-03-28,83,16,5,94.5,69.0,25.5,Débito,App
1343,2026-03-01,45,24,4,91.6,64.12,27.48,Débito,Delivery
1344,2025-10-27,252,6,1,7.8,6.4,1.4,Dinheiro,Marketplace
1345,2025-11-22,108,8,6,57.0,41.04,15.96,Crédito,Loja Física
1346,2025-12-06,134,29,4,27.6,17.96,9.64,Débito,Delivery
1347,2026-04-05,258,28,1,13.9,10.56,3.34,Crédito,App
1348,2025-12-25,117,4,1,18.9,13.23,5.67,Débito,Marketplace
1349,2025-11-11,182,11,1,4.5,3.06,1.44,Pix,Delivery
1350,2026-04-12,264,23,3,74.7,53.79,20.91,Crédito,Loja Física
1351,2026-05-01,235,15,1,4.2,3.02,1.18,Crédito,Loja Física
1352,2026-04-04,22,18,3,53.7,33.3,20.4,Crédito,Delivery
1353,2026-02-14,106,4,2,37.8,26.46,11.34,Débito,App
1354,2026-03-06,260,15,4,16.8,12.08,4.72,Crédito,Delivery
1355,2026-02-18,172,12,1,2.8,1.82,0.98,Crédito,Delivery
1356,2025-12-27,4,14,2,17.0,11.38,5.62,Dinheiro,App
1357,2025-11-18,88,17,1,16.9,10.14,6.76,Pix,App
1358,2026-03-08,213,25,3,56.7,40.83,15.87,Débito,Delivery
1359,2026-03-17,272,25,4,75.6,54.44,21.16,Débito,Delivery
1360,2026-03-30,212,14,4,34.0,22.76,11.24,Dinheiro,App
1361,2025-09-13,75,15,1,4.2,3.02,1.18,Crédito,Loja Física
1362,2025-12-01,206,11,2,9.0,6.12,2.88,Dinheiro,Loja Física
1363,2025-12-15,19,25,2,37.8,27.22,10.58,Crédito,App
1364,2025-12-22,284,13,4,59.6,41.72,17.88,Pix,App
1365,2025-09-08,144,27,5,62.5,42.5,20.0,Débito,Marketplace
1366,2025-12-29,106,21,6,101.4,79.08,22.32,Dinheiro,App
1367,2026-04-21,208,26,1,9.9,6.93,2.97,Pix,Loja Física
1368,2025-09-15,172,18,4,71.6,44.4,27.2,Débito,App
1369,2025-10-30,262,3,5,26.0,21.3,4.7,Pix,App
1370,2026-03-18,82,21,1,16.9,13.18,3.72,Crédito,App
1371,2025-11-06,156,27,5,62.5,42.5,20.0,Crédito,Loja Física
1372,2026-04-09,133,12,3,8.4,5.46,2.94,Pix,Loja Física
1373,2025-09-18,64,25,4,75.6,54.44,21.16,Pix,Loja Física
1374,2025-12-31,121,11,6,27.0,18.36,8.64,Débito,App
1375,2025-11-21,294,10,2,6.4,4.8,1.6,Dinheiro,Delivery
1376,2025-10-02,265,11,5,22.5,15.3,7.2,Débito,App
1377,2025-12-31,76,4,5,94.5,66.15,28.35,Dinheiro,Loja Física
1378,2025-09-29,218,2,2,17.8,13.36,4.44,Dinheiro,Delivery
1379,2025-12-29,190,3,6,31.2,25.56,5.64,Dinheiro,Marketplace
1380,2026-04-17,300,9,3,38.7,25.14,13.56,Dinheiro,Marketplace
1381,2026-03-01,251,30,4,35.6,24.92,10.68,Débito,Delivery
1382,2026-01-13,249,5,3,14.7,11.46,3.24,Débito,Loja Física
1383,2026-03-02,234,7,4,22.4,17.92,4.48,Crédito,Delivery
1384,2026-01-27,61,12,4,11.2,7.28,3.92,Dinheiro,Loja Física
1385,2025-10-06,293,12,3,8.4,5.46,2.94,Crédito,Delivery
1386,2025-10-06,157,12,3,8.4,5.46,2.94,Pix,App
1387,2026-01-08,74,1,1,28.9,22.54,6.36,Dinheiro,Loja Física
1388,2026-05-03,157,29,2,13.8,8.98,4.82,Débito,Delivery
1389,2026-04-03,251,24,1,22.9,16.03,6.87,Crédito,App
1390,2025-09-23,23,28,4,55.6,42.24,13.36,Dinheiro,App
1391,2026-01-28,173,15,3,12.6,9.06,3.54,Dinheiro,Delivery
1392,2026-03-20,259,5,4,19.6,15.28,4.32,Dinheiro,Marketplace
1393,2025-10-14,167,28,1,13.9,10.56,3.34,Dinheiro,Marketplace
1394,2025-11-04,203,29,4,27.6,17.96,9.64,Crédito,Marketplace
1395,2026-03-13,46,9,2,25.8,16.76,9.04,Crédito,App
1396,2026-01-27,64,21,4,67.6,52.72,14.88,Crédito,Delivery
1397,2026-02-11,296,18,1,17.9,11.1,6.8,Débito,Marketplace
1398,2026-01-12,10,29,1,6.9,4.49,2.41,Débito,Loja Física
1399,2025-11-15,106,26,2,19.8,13.86,5.94,Dinheiro,Loja Física
1400,2026-03-31,165,18,4,71.6,44.4,27.2,Crédito,Marketplace
1401,2026-04-14,12,30,2,17.8,12.46,5.34,Dinheiro,Delivery
1402,2025-12-21,271,1,4,115.6,90.16,25.44,Dinheiro,App
1403,2025-09-29,51,4,5,94.5,66.15,28.35,Débito,App
1404,2025-10-12,131,6,1,7.8,6.4,1.4,Débito,App
1405,2025-12-19,87,22,1,42.9,32.17,10.73,Pix,Delivery
1406,2025-09-12,30,23,3,74.7,53.79,20.91,Dinheiro,Loja Física
1407,2025-11-26,212,5,4,19.6,15.28,4.32,Pix,Marketplace
1408,2026-04-05,62,29,1,6.9,4.49,2.41,Débito,Delivery
1409,2026-03-17,122,20,4,12.8,8.72,4.08,Dinheiro,Loja Física
1410,2025-11-13,163,2,5,44.5,33.4,11.1,Dinheiro,Loja Física
1411,2026-01-07,209,1,1,28.9,22.54,6.36,Crédito,App
1412,2026-01-25,52,19,1,6.5,4.23,2.27,Débito,App
1413,2026-01-29,229,14,1,8.5,5.69,2.81,Débito,Delivery
1414,2025-12-10,87,18,2,35.8,22.2,13.6,Dinheiro,Marketplace
1415,2025-09-16,238,1,5,144.5,112.7,31.8,Pix,Delivery
1416,2025-09-06,247,2,3,26.7,20.04,6.66,Pix,Marketplace
1417,2025-12-04,109,27,6,75.0,51.0,24.0,Pix,Loja Física
1418,2025-10-17,274,24,5,114.5,80.15,34.35,Crédito,App
1419,2025-09-28,63,13,2,29.8,20.86,8.94,Pix,Marketplace
1420,2025-10-29,259,20,3,9.6,6.54,3.06,Pix,App
1421,2026-03-17,232,23,3,74.7,53.79,20.91,Débito,App
1422,2025-12-02,236,7,6,33.6,26.88,6.72,Pix,Loja Física
1423,2026-04-27,69,23,1,24.9,17.93,6.97,Dinheiro,Loja Física
1424,2026-04-24,89,1,3,86.7,67.62,19.08,Dinheiro,Marketplace
1425,2026-01-21,40,3,4,20.8,17.04,3.76,Crédito,Marketplace
1426,2026-02-25,181,4,3,56.7,39.69,17.01,Pix,Marketplace
1427,2025-10-21,5,27,1,12.5,8.5,4.0,Dinheiro,App
1428,2026-05-03,228,7,1,5.6,4.48,1.12,Débito,Loja Física
1429,2026-03-19,184,9,2,25.8,16.76,9.04,Crédito,App
1430,2026-03-31,114,23,2,49.8,35.86,13.94,Dinheiro,App
1431,2025-09-15,253,9,5,64.5,41.9,22.6,Débito,Loja Física
1432,2025-10-26,203,27,1,12.5,8.5,4.0,Pix,Marketplace
1433,2025-10-19,100,18,5,89.5,55.5,34.0,Débito,Loja Física
1434,2026-02-03,34,5,1,4.9,3.82,1.08,Pix,Delivery
1435,2026-04-19,141,17,1,16.9,10.14,6.76,Crédito,App
1436,2026-02-27,233,18,1,17.9,11.1,6.8,Dinheiro,Loja Física
1437,2026-04-12,222,11,3,13.5,9.18,4.32,Pix,Loja Física
1438,2026-02-27,239,17,3,50.7,30.42,20.28,Pix,Loja Física
1439,2026-04-20,115,24,1,22.9,16.03,6.87,Pix,Marketplace
1440,2026-01-20,162,15,1,4.2,3.02,1.18,Dinheiro,Delivery
1441,2025-11-30,293,3,1,5.2,4.26,0.94,Débito,Marketplace
1442,2025-09-25,128,30,2,17.8,12.46,5.34,Débito,App
1443,2025-11-24,50,3,1,5.2,4.26,0.94,Dinheiro,Marketplace
1444,2026-03-31,172,1,3,86.7,67.62,19.08,Débito,Loja Física
1445,2026-01-05,175,8,1,9.5,6.84,2.66,Pix,Delivery
1446,2025-09-24,225,25,1,18.9,13.61,5.29,Dinheiro,Loja Física
1447,2025-09-27,18,2,4,35.6,26.72,8.88,Pix,Loja Física
1448,2026-03-25,32,5,4,19.6,15.28,4.32,Crédito,App
1449,2026-02-09,222,21,1,16.9,13.18,3.72,Crédito,Loja Física
1450,2026-01-27,151,2,3,26.7,20.04,6.66,Dinheiro,Loja Física
1451,2026-02-11,211,25,1,18.9,13.61,5.29,Crédito,Marketplace
1452,2025-12-13,220,15,6,25.2,18.12,7.08,Crédito,App
1453,2026-02-19,14,22,3,128.7,96.51,32.19,Pix,Delivery
1454,2025-10-03,7,4,5,94.5,66.15,28.35,Crédito,Delivery
1455,2026-04-25,65,19,3,19.5,12.69,6.81,Pix,App
1456,2025-12-22,228,16,2,37.8,27.6,10.2,Débito,Delivery
1457,2026-03-29,31,2,2,17.8,13.36,4.44,Pix,Marketplace
1458,2026-01-15,184,21,2,33.8,26.36,7.44,Débito,Delivery
1459,2026-01-04,176,10,2,6.4,4.8,1.6,Pix,Loja Física
1460,2026-01-16,75,19,1,6.5,4.23,2.27,Débito,Loja Física
1461,2025-12-23,101,12,2,5.6,3.64,1.96,Débito,Loja Física
1462,2025-12-02,244,7,5,28.0,22.4,5.6,Pix,App
1463,2026-02-10,215,10,2,6.4,4.8,1.6,Débito,Loja Física
1464,2025-12-31,22,29,5,34.5,22.45,12.05,Débito,Loja Física
1465,2026-02-16,118,8,3,28.5,20.52,7.98,Débito,Delivery
1466,2026-01-07,170,24,3,68.7,48.09,20.61,Débito,Marketplace
1467,2025-10-23,4,27,3,37.5,25.5,12.0,Crédito,Loja Física
1468,2025-12-06,285,1,1,28.9,22.54,6.36,Débito,App
1469,2025-12-27,300,7,4,22.4,17.92,4.48,Crédito,Loja Física
1470,2025-10-26,146,7,2,11.2,8.96,2.24,Débito,App
1471,2026-03-09,174,6,5,39.0,32.0,7.0,Débito,Delivery
1472,2025-10-26,91,1,3,86.7,67.62,19.08,Crédito,Loja Física
1473,2026-04-06,71,22,3,128.7,96.51,32.19,Crédito,App
1474,2026-05-03,157,7,3,16.8,13.44,3.36,Débito,App
1475,2026-04-01,88,12,3,8.4,5.46,2.94,Dinheiro,Loja Física
1476,2025-10-06,67,5,2,9.8,7.64,2.16,Débito,Marketplace
1477,2026-03-02,163,12,5,14.0,9.1,4.9,Dinheiro,Delivery
1478,2026-04-29,97,2,3,26.7,20.04,6.66,Pix,Delivery
1479,2025-11-28,28,8,4,38.0,27.36,10.64,Débito,Marketplace
1480,2025-10-29,42,24,4,91.6,64.12,27.48,Crédito,Delivery
1481,2026-01-14,261,13,2,29.8,20.86,8.94,Dinheiro,Marketplace
1482,2025-10-21,192,11,5,22.5,15.3,7.2,Dinheiro,Marketplace
1483,2026-01-05,298,9,3,38.7,25.14,13.56,Crédito,Delivery
1484,2025-11-01,104,29,5,34.5,22.45,12.05,Débito,Marketplace
1485,2025-10-31,218,10,4,12.8,9.6,3.2,Débito,App
1486,2025-11-10,44,18,2,35.8,22.2,13.6,Crédito,App
1487,2025-12-28,181,17,2,33.8,20.28,13.52,Crédito,Marketplace
1488,2026-01-15,173,20,3,9.6,6.54,3.06,Dinheiro,Marketplace
1489,2025-12-25,189,14,5,42.5,28.45,14.05,Pix,App
1490,2025-12-12,92,1,5,144.5,112.7,31.8,Débito,App
1491,2026-02-18,184,3,1,5.2,4.26,0.94,Pix,Loja Física
1492,2026-03-26,117,9,1,12.9,8.38,4.52,Crédito,Loja Física
1493,2025-12-07,280,2,2,17.8,13.36,4.44,Pix,Delivery
1494,2026-02-25,129,11,2,9.0,6.12,2.88,Pix,Delivery
1495,2026-03-05,71,20,5,16.0,10.9,5.1,Pix,Loja Física
1496,2026-03-22,145,10,3,9.6,7.2,2.4,Dinheiro,Marketplace
1497,2026-04-04,7,19,3,19.5,12.69,6.81,Débito,Marketplace
1498,2025-11-03,108,8,5,47.5,34.2,13.3,Débito,Marketplace
1499,2026-03-09,237,27,3,37.5,25.5,12.0,Crédito,App
1500,2026-04-10,220,7,3,16.8,13.44,3.36,Débito,Marketplace
1501,2025-12-30,286,28,1,13.9,10.56,3.34,Pix,Delivery
